Index,Datetime,Hourly_Temp
1834,21-03-2022 10:00,32.233
1835,21-03-2022 11:00,33.4
1836,21-03-2022 12:00,34.267
1837,21-03-2022 13:00,34.65
1838,21-03-2022 14:00,34.567
1839,21-03-2022 15:00,33.767
1840,21-03-2022 16:00,32.5
1841,21-03-2022 17:00,31.7
1842,21-03-2022 18:00,30.8
1843,21-03-2022 19:00,29.733
1844,21-03-2022 20:00,28.95
1845,21-03-2022 21:00,28.633
1846,21-03-2022 22:00,28.4
1847,21-03-2022 23:00,28.167
1848,22-03-2022 00:00,27.833
1849,22-03-2022 01:00,27.533
1850,22-03-2022 02:00,27.25
1851,22-03-2022 03:00,27
1852,22-03-2022 04:00,26.733
1853,22-03-2022 05:00,26.633
1854,22-03-2022 06:00,27.067
1855,22-03-2022 07:00,27.85
1856,22-03-2022 08:00,29.2
1857,22-03-2022 09:00,31.2
1858,22-03-2022 10:00,32.3
1859,22-03-2022 11:00,27.567
1860,22-03-2022 12:00,15.533
1861,22-03-2022 13:00,26.533
1862,22-03-2022 14:00,34.833
1863,22-03-2022 15:00,35.467
1864,22-03-2022 16:00,35.033
1865,22-03-2022 17:00,34.1
1866,22-03-2022 18:00,33.35
1867,22-03-2022 19:00,32.6
1868,22-03-2022 20:00,31.8
1869,22-03-2022 21:00,31.067
1870,22-03-2022 22:00,30.3
1871,22-03-2022 23:00,29.6
1872,23-03-2022 00:00,29
1873,23-03-2022 01:00,28.433
1874,23-03-2022 02:00,28.05
1875,23-03-2022 03:00,27.7
1876,23-03-2022 04:00,27.3
1877,23-03-2022 05:00,26.9
1878,23-03-2022 06:00,26.5
1879,23-03-2022 07:00,26.95
1880,23-03-2022 08:00,27.867
1881,23-03-2022 09:00,28.733
1882,23-03-2022 10:00,29.333
1883,23-03-2022 11:00,30.033
1884,23-03-2022 12:00,30.9
1885,23-03-2022 13:00,31.667
1886,23-03-2022 14:00,31.25
1887,23-03-2022 15:00,30.8
1888,23-03-2022 16:00,30.1
1889,23-03-2022 17:00,29.367
1890,23-03-2022 18:00,28.8
1891,23-03-2022 19:00,27.8
1892,23-03-2022 20:00,27.033
1893,23-03-2022 21:00,26.867
1894,23-03-2022 22:00,26.733
1895,23-03-2022 23:00,26.6
1896,24-03-2022 00:00,26.467
1897,24-03-2022 01:00,26.367
1898,24-03-2022 02:00,26.2
1899,24-03-2022 03:00,26
1900,24-03-2022 04:00,25.967
1901,24-03-2022 05:00,20.7
1902,24-03-2022 06:00,9.633
1903,24-03-2022 07:00,10.4
1904,24-03-2022 08:00,11.95
1905,24-03-2022 09:00,15.533
1906,24-03-2022 10:00,11.933
1907,24-03-2022 11:00,12.3
1908,24-03-2022 12:00,14.233
1909,24-03-2022 13:00,11.8
1910,24-03-2022 14:00,20.5
1911,24-03-2022 15:00,27.1
1912,24-03-2022 16:00,27.433
1913,24-03-2022 17:00,27.6
1914,24-03-2022 18:00,27.65
1915,24-03-2022 19:00,27.2
1916,24-03-2022 20:00,26.7
1917,24-03-2022 21:00,26.667
1918,24-03-2022 22:00,26.767
1919,24-03-2022 23:00,26.8
1920,25-03-2022 00:00,26.8
1921,25-03-2022 01:00,26.7
1922,25-03-2022 02:00,26.633
1923,25-03-2022 03:00,26.5
1924,25-03-2022 04:00,26.6
1925,25-03-2022 05:00,26.4
1926,25-03-2022 06:00,26.2
1927,25-03-2022 07:00,26.5
1928,25-03-2022 08:00,27.933
1929,25-03-2022 09:00,31.2
1930,25-03-2022 10:00,33.55
1931,25-03-2022 11:00,34.5
1932,25-03-2022 12:00,34
1933,25-03-2022 13:00,33
1934,25-03-2022 14:00,32
1935,25-03-2022 15:00,31.1
1936,25-03-2022 16:00,30.1
1937,25-03-2022 17:00,29.1
1938,25-03-2022 18:00,28.267
1939,25-03-2022 19:00,28.1
1940,25-03-2022 20:00,28.033
1941,25-03-2022 21:00,27.933
1942,25-03-2022 22:00,27.8
1943,25-03-2022 23:00,27.667
1944,26-03-2022 00:00,27.533
1945,26-03-2022 01:00,27.333
1946,26-03-2022 02:00,27.25
1947,26-03-2022 03:00,26.833
1948,26-03-2022 04:00,26.633
1949,26-03-2022 05:00,27.1
1950,26-03-2022 06:00,28
1951,26-03-2022 07:00,29.4
1952,26-03-2022 08:00,30.4
1953,26-03-2022 09:00,31.233
1954,26-03-2022 10:00,32.067
1955,26-03-2022 11:00,32.767
1956,26-03-2022 12:00,32.7
1957,26-03-2022 13:00,32.267
1958,26-03-2022 14:00,31.167
1959,26-03-2022 15:00,30.233
1960,26-03-2022 16:00,29.333
1961,26-03-2022 17:00,28.3
1962,26-03-2022 18:00,27.567
1963,26-03-2022 19:00,27.367
1964,26-03-2022 20:00,27.4
1965,26-03-2022 21:00,27.5
1966,26-03-2022 22:00,27.5
1967,26-03-2022 23:00,27.5
1968,27-03-2022 00:00,27.5
1969,27-03-2022 01:00,27.4
1970,27-03-2022 02:00,27.333
1971,27-03-2022 03:00,26.933
1972,27-03-2022 04:00,26.833
1973,27-03-2022 05:00,27.05
1974,27-03-2022 06:00,27.6
1975,27-03-2022 07:00,28.933
1976,27-03-2022 08:00,30.367
1977,27-03-2022 09:00,31.6
1978,27-03-2022 10:00,32.567
1979,27-03-2022 11:00,33.367
1980,27-03-2022 12:00,33.5
1981,27-03-2022 13:00,33.067
1982,27-03-2022 14:00,32.133
1983,27-03-2022 15:00,31.3
1984,27-03-2022 16:00,30.55
1985,27-03-2022 17:00,29.767
1986,27-03-2022 18:00,29.1
1987,27-03-2022 19:00,28.833
1988,27-03-2022 20:00,28.675
1989,27-03-2022 21:00,28.5
1990,27-03-2022 22:00,28.15
1991,27-03-2022 23:00,27.833
1992,28-03-2022 00:00,27.5
1993,28-03-2022 01:00,26.533
1994,28-03-2022 02:00,26.333
1995,28-03-2022 03:00,11.25
1996,28-03-2022 04:00,10.75
1997,28-03-2022 05:00,11.6
1998,28-03-2022 06:00,17.033
1999,28-03-2022 07:00,12.7
2000,28-03-2022 08:00,13.25
2001,28-03-2022 09:00,13.433
2002,28-03-2022 10:00,14.9
2003,28-03-2022 11:00,13.333
2004,28-03-2022 12:00,12.033
2005,28-03-2022 13:00,10.967
2006,28-03-2022 14:00,10.05
2007,28-03-2022 15:00,14.533
2008,28-03-2022 16:00,10
2009,28-03-2022 17:00,9.775
2010,28-03-2022 18:00,9.9
2011,28-03-2022 19:00,20
2012,28-03-2022 20:00,26.567
2013,28-03-2022 21:00,27.5
2014,28-03-2022 22:00,27.5
2015,28-03-2022 23:00,27.25
2016,29-03-2022 00:00,26.933
2017,29-03-2022 01:00,26.6
2018,29-03-2022 02:00,26.367
2019,29-03-2022 03:00,26.375
2020,29-03-2022 04:00,26.7
2021,29-03-2022 05:00,27.15
2022,29-03-2022 06:00,27.633
2023,29-03-2022 07:00,28.7
2024,29-03-2022 08:00,30.067
2025,29-03-2022 09:00,31.367
2026,29-03-2022 10:00,32.4
2027,29-03-2022 11:00,33.233
2028,29-03-2022 12:00,33.667
2029,29-03-2022 13:00,33.6
2030,29-03-2022 14:00,33.133
2031,29-03-2022 15:00,32.533
2032,29-03-2022 16:00,32
2033,29-03-2022 17:00,31.4
2034,29-03-2022 18:00,30.7
2035,29-03-2022 19:00,30.1
2036,29-03-2022 20:00,29.467
2037,29-03-2022 21:00,28.9
2038,29-03-2022 22:00,28.367
2039,29-03-2022 23:00,27.9
2040,30-03-2022 00:00,21.967
2041,30-03-2022 01:00,8.367
2042,30-03-2022 02:00,8.767
2043,30-03-2022 03:00,9.1
2044,30-03-2022 04:00,9.867
2045,30-03-2022 05:00,11.3
2046,30-03-2022 06:00,11.75
2047,30-03-2022 07:00,12.233
2048,30-03-2022 08:00,13
2049,30-03-2022 09:00,13.267
2050,30-03-2022 10:00,13.433
2051,30-03-2022 11:00,13.475
2052,30-03-2022 12:00,12.533
2053,30-03-2022 13:00,11.467
2054,30-03-2022 14:00,10.75
2055,30-03-2022 15:00,10.9
2056,30-03-2022 16:00,11
2057,30-03-2022 17:00,10.7
2058,30-03-2022 18:00,11.567
2059,30-03-2022 19:00,22.833
2060,30-03-2022 20:00,26.7
2061,30-03-2022 21:00,27.65
2062,30-03-2022 22:00,27.8
2063,30-03-2022 23:00,27.7
2064,31-03-2022 00:00,27.45
2065,31-03-2022 01:00,27.033
2066,31-03-2022 02:00,26.1
2067,31-03-2022 03:00,24.967
2068,31-03-2022 04:00,25
2069,31-03-2022 05:00,25.8
2070,31-03-2022 06:00,27.2
2071,31-03-2022 07:00,28.7
2072,31-03-2022 08:00,30.05
2073,31-03-2022 09:00,31.3
2074,31-03-2022 10:00,32.367
2075,31-03-2022 11:00,33.6
2076,31-03-2022 12:00,33.967
2077,31-03-2022 13:00,33.4
2078,31-03-2022 14:00,32.167
2079,31-03-2022 15:00,30.767
2080,31-03-2022 16:00,29.44
2081,31-03-2022 17:00,28.7
2082,31-03-2022 18:00,28.1
2083,31-03-2022 19:00,27.8
2084,31-03-2022 20:00,27.8
2085,31-03-2022 21:00,27.733
2086,31-03-2022 22:00,27.5
2087,31-03-2022 23:00,27.133
2088,01-04-2022 00:00,26.85
2089,01-04-2022 01:00,26.533
2090,01-04-2022 02:00,26.267
2091,01-04-2022 03:00,25.933
2092,01-04-2022 04:00,26.167
2093,01-04-2022 05:00,27.133
2094,01-04-2022 06:00,28.5
2095,01-04-2022 07:00,30.1
2096,01-04-2022 08:00,31.6
2097,01-04-2022 09:00,32.8
2098,01-04-2022 10:00,33.6
2099,01-04-2022 11:00,33.6
2100,01-04-2022 12:00,33.35
2101,01-04-2022 13:00,32.867
2102,01-04-2022 14:00,31.867
2103,01-04-2022 15:00,30.7
2104,01-04-2022 16:00,29.633
2105,01-04-2022 17:00,28.7
2106,01-04-2022 18:00,27.975
2107,01-04-2022 19:00,27.367
2108,01-04-2022 20:00,27.167
2109,01-04-2022 21:00,26.867
2110,01-04-2022 22:00,26.567
2111,01-04-2022 23:00,26.2
2112,02-04-2022 00:00,25.85
2113,02-04-2022 01:00,25.467
2114,02-04-2022 02:00,25.167
2115,02-04-2022 03:00,24.833
2116,02-04-2022 04:00,25.4
2117,02-04-2022 05:00,26.667
2118,02-04-2022 06:00,27.933
2119,02-04-2022 07:00,29.367
2120,02-04-2022 08:00,30.567
2121,02-04-2022 09:00,31.667
2122,02-04-2022 10:00,32.4
2123,02-04-2022 11:00,30.6
2124,02-04-2022 12:00,31.633
2125,02-04-2022 13:00,31.575
2126,02-04-2022 14:00,30.8
2127,02-04-2022 15:00,30
2128,02-04-2022 16:00,29.033
2129,02-04-2022 17:00,28
2130,02-04-2022 18:00,27.3
2131,02-04-2022 19:00,26.95
2132,02-04-2022 20:00,26.8
2133,02-04-2022 21:00,26.433
2134,02-04-2022 22:00,25.967
2135,02-04-2022 23:00,25.567
2136,03-04-2022 00:00,25.133
2137,03-04-2022 01:00,24.75
2138,03-04-2022 02:00,24.533
2139,03-04-2022 03:00,24.4
2140,03-04-2022 04:00,24.733
2141,03-04-2022 05:00,25.7
2142,03-04-2022 06:00,27.2
2143,03-04-2022 07:00,28.7
2144,03-04-2022 08:00,30.2
2145,03-04-2022 09:00,31.367
2146,03-04-2022 10:00,32.2
2147,03-04-2022 11:00,32.633
2148,03-04-2022 12:00,32.6
2149,03-04-2022 13:00,32.067
2150,03-04-2022 14:00,31.067
2151,03-04-2022 15:00,29.9
2152,03-04-2022 16:00,28.8
2153,03-04-2022 17:00,27.767
2154,03-04-2022 18:00,26.933
2155,03-04-2022 19:00,26.567
2156,03-04-2022 20:00,26.233
2157,03-04-2022 21:00,25.833
2158,03-04-2022 22:00,25.45
2159,03-04-2022 23:00,25.033
2160,04-04-2022 00:00,24.533
2161,04-04-2022 01:00,24.033
2162,04-04-2022 02:00,23.767
2163,04-04-2022 03:00,23.767
2164,04-04-2022 04:00,24.533
2165,04-04-2022 05:00,25.05
2166,04-04-2022 06:00,26.433
2167,04-04-2022 07:00,28.2
2168,04-04-2022 08:00,29.967
2169,04-04-2022 09:00,31.433
2170,04-04-2022 10:00,32.3
2171,04-04-2022 11:00,33
2172,04-04-2022 12:00,19.867
2173,04-04-2022 13:00,11.85
2174,04-04-2022 14:00,10.6
2175,04-04-2022 15:00,13.667
2176,04-04-2022 16:00,13.433
2177,04-04-2022 17:00,20.467
2178,04-04-2022 18:00,24.633
2179,04-04-2022 19:00,25.5
2180,04-04-2022 20:00,25.875
2181,04-04-2022 21:00,25.767
2182,04-04-2022 22:00,25.433
2183,04-04-2022 23:00,24.967
2184,05-04-2022 00:00,24.533
2185,05-04-2022 01:00,24.15
2186,05-04-2022 02:00,23.933
2187,05-04-2022 03:00,24.033
2188,05-04-2022 04:00,24.633
2189,05-04-2022 05:00,25.833
2190,05-04-2022 06:00,27.4
2191,05-04-2022 07:00,29.067
2192,05-04-2022 08:00,30.533
2193,05-04-2022 09:00,31.867
2194,05-04-2022 10:00,21.7
2195,05-04-2022 11:00,15.367
2196,05-04-2022 12:00,22.567
2197,05-04-2022 13:00,31.067
2198,05-04-2022 14:00,32.4
2199,05-04-2022 15:00,32.667
2200,05-04-2022 16:00,32.333
2201,05-04-2022 17:00,31.767
2202,05-04-2022 18:00,31
2203,05-04-2022 19:00,30.2
2204,05-04-2022 20:00,29.4
2205,05-04-2022 21:00,28.633
2206,05-04-2022 22:00,27.9
2207,05-04-2022 23:00,27.3
2208,06-04-2022 00:00,26.667
2209,06-04-2022 01:00,26.133
2210,06-04-2022 02:00,25.833
2211,06-04-2022 03:00,25.6
2212,06-04-2022 04:00,25.133
2213,06-04-2022 05:00,26
2214,06-04-2022 06:00,27.867
2215,06-04-2022 07:00,29.767
2216,06-04-2022 08:00,31.467
2217,06-04-2022 09:00,32.967
2218,06-04-2022 10:00,33.667
2219,06-04-2022 11:00,34.7
2220,06-04-2022 12:00,34.667
2221,06-04-2022 13:00,33.967
2222,06-04-2022 14:00,32.825
2223,06-04-2022 15:00,31.733
2224,06-04-2022 16:00,30.733
2225,06-04-2022 17:00,29.95
2226,06-04-2022 18:00,29.3
2227,06-04-2022 19:00,28.8
2228,06-04-2022 20:00,28.6
2229,06-04-2022 21:00,28.3
2230,06-04-2022 22:00,27.975
2231,06-04-2022 23:00,27.7
2232,07-04-2022 00:00,27.367
2233,07-04-2022 01:00,26.933
2234,07-04-2022 02:00,26.667
2235,07-04-2022 03:00,26.4
2236,07-04-2022 04:00,22.5
2237,07-04-2022 05:00,12.567
2238,07-04-2022 06:00,20
2239,07-04-2022 07:00,15.15
2240,07-04-2022 08:00,21.75
2241,07-04-2022 09:00,22.6
2242,07-04-2022 10:00,31.45
2243,07-04-2022 11:00,19.667
2244,07-04-2022 12:00,14.7
2245,07-04-2022 13:00,13.25
2246,07-04-2022 14:00,14.65
2247,07-04-2022 15:00,25.45
2248,07-04-2022 16:00,28.633
2249,07-04-2022 17:00,29.367
2250,07-04-2022 18:00,29.4
2251,07-04-2022 19:00,29.433
2252,07-04-2022 20:00,29.467
2253,07-04-2022 21:00,29.3
2254,07-04-2022 22:00,28.925
2255,07-04-2022 23:00,28.6
2256,08-04-2022 00:00,28.267
2257,08-04-2022 01:00,28
2258,08-04-2022 02:00,23.5
2259,08-04-2022 03:00,11.533
2260,08-04-2022 04:00,12.367
2261,08-04-2022 05:00,12.767
2262,08-04-2022 06:00,12.967
2263,08-04-2022 07:00,13.8
2264,08-04-2022 08:00,14.767
2265,08-04-2022 09:00,14.9
2266,08-04-2022 10:00,15.233
2267,08-04-2022 11:00,14.267
2268,08-04-2022 12:00,12.9
2269,08-04-2022 13:00,21.533
2270,08-04-2022 14:00,31
2271,08-04-2022 15:00,31.167
2272,08-04-2022 16:00,30.367
2273,08-04-2022 17:00,29.333
2274,08-04-2022 18:00,28.433
2275,08-04-2022 19:00,28.25
2276,08-04-2022 20:00,28.367
2277,08-04-2022 21:00,28.3
2278,08-04-2022 22:00,28.167
2279,08-04-2022 23:00,27.9
2280,09-04-2022 00:00,27.533
2281,09-04-2022 01:00,27.133
2282,09-04-2022 02:00,18.8
2283,09-04-2022 03:00,15.7
2284,09-04-2022 04:00,16.2
2285,09-04-2022 05:00,12.2
2286,09-04-2022 06:00,13
2287,09-04-2022 07:00,13.533
2288,09-04-2022 08:00,14
2289,09-04-2022 09:00,14.3
2290,09-04-2022 10:00,14.233
2291,09-04-2022 11:00,14.2
2292,09-04-2022 12:00,13.9
2293,09-04-2022 13:00,12.767
2294,09-04-2022 14:00,21.133
2295,09-04-2022 15:00,28.6
2296,09-04-2022 16:00,29.1
2297,09-04-2022 17:00,28.967
2298,09-04-2022 18:00,28.633
2299,09-04-2022 19:00,28.567
2300,09-04-2022 20:00,28.6
2301,09-04-2022 21:00,28.433
2302,09-04-2022 22:00,28.167
2303,09-04-2022 23:00,27.85
2304,10-04-2022 00:00,27.533
2305,10-04-2022 01:00,27.033
2306,10-04-2022 02:00,18.8
2307,10-04-2022 03:00,18.133
2308,10-04-2022 04:00,16.033
2309,10-04-2022 05:00,13.033
2310,10-04-2022 06:00,12.6
2311,10-04-2022 07:00,12.567
2312,10-04-2022 08:00,13.433
2313,10-04-2022 09:00,14.133
2314,10-04-2022 10:00,14.433
2315,10-04-2022 11:00,14.267
2316,10-04-2022 12:00,17.167
2317,10-04-2022 13:00,27.75
2318,10-04-2022 14:00,29.5
2319,10-04-2022 15:00,29.833
2320,10-04-2022 16:00,29.4
2321,10-04-2022 17:00,28.45
2322,10-04-2022 18:00,27.9
2323,10-04-2022 19:00,27.9
2324,10-04-2022 20:00,28.067
2325,10-04-2022 21:00,28.033
2326,10-04-2022 22:00,27.867
2327,10-04-2022 23:00,27.667
2328,11-04-2022 00:00,27.4
2329,11-04-2022 01:00,27.133
2330,11-04-2022 02:00,20.8
2331,11-04-2022 03:00,15.533
2332,11-04-2022 04:00,15.367
2333,11-04-2022 05:00,19.05
2334,11-04-2022 06:00,12.4
2335,11-04-2022 07:00,12.8
2336,11-04-2022 08:00,13.333
2337,11-04-2022 09:00,13.933
2338,11-04-2022 10:00,14
2339,11-04-2022 11:00,19.367
2340,11-04-2022 12:00,30.233
2341,11-04-2022 13:00,31.733
2342,11-04-2022 14:00,31.467
2343,11-04-2022 15:00,30.75
2344,11-04-2022 16:00,29.833
2345,11-04-2022 17:00,28.933
2346,11-04-2022 18:00,28.2
2347,11-04-2022 19:00,28.1
2348,11-04-2022 20:00,28.267
2349,11-04-2022 21:00,28.233
2350,11-04-2022 22:00,28.133
2351,11-04-2022 23:00,27.9
2352,12-04-2022 00:00,27.7
2353,12-04-2022 01:00,27.433
2354,12-04-2022 02:00,27.3
2355,12-04-2022 03:00,27.5
2356,12-04-2022 04:00,28.033
2357,12-04-2022 05:00,28.9
2358,12-04-2022 06:00,29.8
2359,12-04-2022 07:00,31.033
2360,12-04-2022 08:00,32.333
2361,12-04-2022 09:00,33.5
2362,12-04-2022 10:00,34.675
2363,12-04-2022 11:00,35.333
2364,12-04-2022 12:00,35.667
2365,12-04-2022 13:00,35.467
2366,12-04-2022 14:00,34.9
2367,12-04-2022 15:00,34.233
2368,12-04-2022 16:00,33.55
2369,12-04-2022 17:00,32.967
2370,12-04-2022 18:00,32.3
2371,12-04-2022 19:00,31.667
2372,12-04-2022 20:00,31
2373,12-04-2022 21:00,30.333
2374,12-04-2022 22:00,29.767
2375,12-04-2022 23:00,29.3
2376,13-04-2022 00:00,28.9
2377,13-04-2022 01:00,28.3
2378,13-04-2022 02:00,27.9
2379,13-04-2022 03:00,27.65
2380,13-04-2022 04:00,27.433
2381,13-04-2022 05:00,27.975
2382,13-04-2022 06:00,28.975
2383,13-04-2022 07:00,30.567
2384,13-04-2022 08:00,31.65
2385,13-04-2022 09:00,32.6
2386,13-04-2022 10:00,33.167
2387,13-04-2022 11:00,33.767
2388,13-04-2022 12:00,33.7
2389,13-04-2022 13:00,33.3
2390,13-04-2022 14:00,32.533
2391,13-04-2022 15:00,31.667
2392,13-04-2022 16:00,31.067
2393,13-04-2022 17:00,29.967
2394,13-04-2022 18:00,29
2395,13-04-2022 19:00,28.5
2396,13-04-2022 20:00,28.433
2397,13-04-2022 21:00,28.25
2398,13-04-2022 22:00,27.9
2399,13-04-2022 23:00,27.6
2400,14-04-2022 00:00,27.3
2401,14-04-2022 01:00,26.9
2402,14-04-2022 02:00,26.467
2403,14-04-2022 03:00,26
2404,14-04-2022 04:00,26.1
2405,14-04-2022 05:00,27.067
2406,14-04-2022 06:00,28.1
2407,14-04-2022 07:00,29.3
2408,14-04-2022 08:00,30.075
2409,14-04-2022 09:00,30.8
2410,14-04-2022 10:00,31.367
2411,14-04-2022 11:00,32.1
2412,14-04-2022 12:00,32
2413,14-04-2022 13:00,19.033
2414,14-04-2022 14:00,17.933
2415,14-04-2022 15:00,20.067
2416,14-04-2022 16:00,17.8
2417,14-04-2022 17:00,15.3
2418,14-04-2022 18:00,19.633
2419,14-04-2022 19:00,19.367
2420,14-04-2022 20:00,26
2421,14-04-2022 21:00,26.975
2422,14-04-2022 22:00,26.967
2423,14-04-2022 23:00,26.8
2424,15-04-2022 00:00,26.55
2425,15-04-2022 01:00,25.833
2426,15-04-2022 02:00,26.233
2427,15-04-2022 03:00,15.167
2428,15-04-2022 04:00,20.033
2429,15-04-2022 05:00,18.15
2430,15-04-2022 06:00,15.8
2431,15-04-2022 07:00,13.633
2432,15-04-2022 08:00,13.133
2433,15-04-2022 09:00,13.2
2434,15-04-2022 10:00,17.667
2435,15-04-2022 11:00,13.3
2436,15-04-2022 12:00,12.7
2437,15-04-2022 13:00,15.275
2438,15-04-2022 14:00,20.133
2439,15-04-2022 15:00,17.233
2440,15-04-2022 16:00,14.4
2441,15-04-2022 17:00,19.7
2442,15-04-2022 18:00,15.3
2443,15-04-2022 19:00,25.7
2444,15-04-2022 20:00,28.567
2445,15-04-2022 21:00,28.967
2446,15-04-2022 22:00,28.667
2447,15-04-2022 23:00,28.2
2448,16-04-2022 00:00,27.633
2449,16-04-2022 01:00,27.167
2450,16-04-2022 02:00,26.767
2451,16-04-2022 03:00,26.067
2452,16-04-2022 04:00,26
2453,16-04-2022 05:00,26.667
2454,16-04-2022 06:00,27.6
2455,16-04-2022 07:00,29.25
2456,16-04-2022 08:00,30.75
2457,16-04-2022 09:00,31.6
2458,16-04-2022 10:00,32.4
2459,16-04-2022 11:00,33.633
2460,16-04-2022 12:00,22.2
2461,16-04-2022 13:00,28.067
2462,16-04-2022 14:00,29.567
2463,16-04-2022 15:00,29.9
2464,16-04-2022 16:00,29.4
2465,16-04-2022 17:00,28.5
2466,16-04-2022 18:00,27.8
2467,16-04-2022 19:00,27.65
2468,16-04-2022 20:00,27.867
2469,16-04-2022 21:00,28
2470,16-04-2022 22:00,27.967
2471,16-04-2022 23:00,27.833
2472,17-04-2022 00:00,27.6
2473,17-04-2022 01:00,27.3
2474,17-04-2022 02:00,21.933
2475,17-04-2022 03:00,19.8
2476,17-04-2022 04:00,13.4
2477,17-04-2022 05:00,11.633
2478,17-04-2022 06:00,13.267
2479,17-04-2022 07:00,14.233
2480,17-04-2022 08:00,14.55
2481,17-04-2022 09:00,14.767
2482,17-04-2022 10:00,17.233
2483,17-04-2022 11:00,14.1
2484,17-04-2022 12:00,13.067
2485,17-04-2022 13:00,11.567
2486,17-04-2022 14:00,10.333
2487,17-04-2022 15:00,12.167
2488,17-04-2022 16:00,9.5
2489,17-04-2022 17:00,15.75
2490,17-04-2022 18:00,9.567
2491,17-04-2022 19:00,25
2492,17-04-2022 20:00,28.1
2493,17-04-2022 21:00,28.467
2494,17-04-2022 22:00,28.1
2495,17-04-2022 23:00,27.6
2496,18-04-2022 00:00,27.033
2497,18-04-2022 01:00,21.133
2498,18-04-2022 02:00,13.067
2499,18-04-2022 03:00,22.233
2500,18-04-2022 04:00,24.25
2501,18-04-2022 05:00,25.125
2502,18-04-2022 06:00,26
2503,18-04-2022 07:00,27.133
2504,18-04-2022 08:00,28.133
2505,18-04-2022 09:00,29.633
2506,18-04-2022 10:00,31
2507,18-04-2022 11:00,31.85
2508,18-04-2022 12:00,32.267
2509,18-04-2022 13:00,32.1
2510,18-04-2022 14:00,31.333
2511,18-04-2022 15:00,30.3
2512,18-04-2022 16:00,29.467
2513,18-04-2022 17:00,28.5
2514,18-04-2022 18:00,27.633
2515,18-04-2022 19:00,27.067
2516,18-04-2022 20:00,26.733
2517,18-04-2022 21:00,26.267
2518,18-04-2022 22:00,25.9
2519,18-04-2022 23:00,25.5
2520,19-04-2022 00:00,25.2
2521,19-04-2022 01:00,24.9
2522,19-04-2022 02:00,24.7
2523,19-04-2022 03:00,25
2524,19-04-2022 04:00,26
2525,19-04-2022 05:00,27.367
2526,19-04-2022 06:00,29.033
2527,19-04-2022 07:00,30.533
2528,19-04-2022 08:00,31.85
2529,19-04-2022 09:00,32.933
2530,19-04-2022 10:00,33.867
2531,19-04-2022 11:00,34.467
2532,19-04-2022 12:00,34.7
2533,19-04-2022 13:00,34.533
2534,19-04-2022 14:00,34.05
2535,19-04-2022 15:00,33.2
2536,19-04-2022 16:00,32.2
2537,19-04-2022 17:00,31.55
2538,19-04-2022 18:00,30.975
2539,19-04-2022 19:00,30.133
2540,19-04-2022 20:00,29.333
2541,19-04-2022 21:00,28.633
2542,19-04-2022 22:00,28.033
2543,19-04-2022 23:00,27.533
2544,20-04-2022 00:00,27.067
2545,20-04-2022 01:00,26.633
2546,20-04-2022 02:00,22.275
2547,20-04-2022 03:00,13.133
2548,20-04-2022 04:00,21.967
2549,20-04-2022 05:00,24.067
2550,20-04-2022 06:00,25.4
2551,20-04-2022 07:00,26.967
2552,20-04-2022 08:00,28.033
2553,20-04-2022 09:00,29.033
2554,20-04-2022 10:00,29.867
2555,20-04-2022 11:00,31.033
2556,20-04-2022 12:00,31.467
2557,20-04-2022 13:00,30.967
2558,20-04-2022 14:00,30.1
2559,20-04-2022 15:00,29.2
2560,20-04-2022 16:00,28.433
2561,20-04-2022 17:00,27.475
2562,20-04-2022 18:00,26.8
2563,20-04-2022 19:00,26.6
2564,20-04-2022 20:00,26.567
2565,20-04-2022 21:00,26.4
2566,20-04-2022 22:00,26.167
2567,20-04-2022 23:00,25.95
2568,21-04-2022 00:00,25.7
2569,21-04-2022 01:00,21.9
2570,21-04-2022 02:00,17.6
2571,21-04-2022 03:00,25.433
2572,21-04-2022 04:00,27.067
2573,21-04-2022 05:00,17.4
2574,21-04-2022 06:00,11.7
2575,21-04-2022 07:00,11.9
2576,21-04-2022 08:00,12.3
2577,21-04-2022 09:00,12.533
2578,21-04-2022 10:00,16.433
2579,21-04-2022 11:00,17.633
2580,21-04-2022 12:00,26.567
2581,21-04-2022 13:00,27.833
2582,21-04-2022 14:00,28.067
2583,21-04-2022 15:00,27.9
2584,21-04-2022 16:00,27.55
2585,21-04-2022 17:00,27.067
2586,21-04-2022 18:00,26.733
2587,21-04-2022 19:00,26.633
2588,21-04-2022 20:00,26.7
2589,21-04-2022 21:00,26.633
2590,21-04-2022 22:00,26.4
2591,21-04-2022 23:00,26.2
2592,22-04-2022 00:00,25.95
2593,22-04-2022 01:00,25.667
2594,22-04-2022 02:00,25.3
2595,22-04-2022 03:00,25.067
2596,22-04-2022 04:00,25.533
2597,22-04-2022 05:00,26.5
2598,22-04-2022 06:00,27.7
2599,22-04-2022 07:00,29
2600,22-04-2022 08:00,30.1
2601,22-04-2022 09:00,30.95
2602,22-04-2022 10:00,31.767
2603,22-04-2022 11:00,32.3
2604,22-04-2022 12:00,18.05
2605,22-04-2022 13:00,12.2
2606,22-04-2022 14:00,23.4
2607,22-04-2022 15:00,26.333
2608,22-04-2022 16:00,27.033
2609,22-04-2022 17:00,26.767
2610,22-04-2022 18:00,26.367
2611,22-04-2022 19:00,26.4
2612,22-04-2022 20:00,26.667
2613,22-04-2022 21:00,26.733
